id,user_id,plan_id,product,plan_name,billing_period,amount_cents,discount_cents,status,quantity,trial_start_date,trial_end_date,current_period_start,current_period_end,cancel_at_period_end,canceled_at,ended_at,created_at,updated_at,stripe_subscription_id,promo_code,payment_method,deleted_at
740,754,8,teamchat,professional,monthly,4999,0,active,11,,,2024-03-14,2024-04-13,False,,,2024-03-14T07:47:49,2024-03-14T07:47:49,sub_cc30120e856c4bc7ae981600,,invoice,
741,754,7,datahub,starter,monthly,1999,334,active,12,,,2024-03-09,2024-04-08,False,,,2024-03-09T07:47:49,2024-03-09T07:47:49,sub_1f338aca7d4a40db8a4fb44b,PROMO43,invoice,
742,755,12,datahub,enterprise,annual,199990,0,past_due,16,,,2025-09-08,2026-09-08,False,,,2025-09-08T02:38:45,2025-09-08T02:38:45,sub_2ab0a025df214d46bcace053,,card,
743,756,13,datahub,starter,annual,19990,5910,canceled,19,,,2023-02-28,2024-02-28,True,2023-08-31T09:24:39,2023-09-30T09:24:39,2023-02-28T12:19:31,2023-02-28T12:19:31,sub_4075410b73024fd380e23a51,PROMO29,invoice,
744,757,3,datahub,starter,annual,19990,0,past_due,4,,,2025-02-06,2026-02-06,False,,,2025-02-06T22:31:57,2025-02-06T22:31:57,sub_ce58ee1e4e9649f48c52577f,,bank_transfer,
745,758,9,teamchat,professional,monthly,4999,0,active,20,,,2025-04-10,2025-05-10,False,,,2025-04-10T19:42:37,2025-04-10T19:42:37,sub_60fade3eda7c481fae44eb27,,bank_transfer,
746,759,10,cloudsync,starter,monthly,999,159,active,13,,,2023-07-12,2023-08-11,False,,,2023-07-12T04:52:32,2023-07-12T04:52:32,sub_80307315336b4ca590b5daf6,PROMO83,bank_transfer,
747,761,9,datahub,enterprise,annual,199990,0,active,17,,,2024-01-27,2025-01-26,False,,,2024-01-27T14:17:37,2024-01-27T14:17:37,sub_7894d9c78f024b2c9833f67b,,card,
748,761,11,teamchat,enterprise,annual,149990,0,active,14,,,2024-01-23,2025-01-22,False,,,2024-01-23T14:17:37,2024-01-23T14:17:37,sub_6c46e4a028ac48329afbc9e6,,card,
749,761,14,datahub,starter,monthly,1999,0,active,7,,,2024-01-21,2024-02-20,False,,,2024-01-21T14:17:37,2024-01-21T14:17:37,sub_4fa30ed2847d48d39a8d61b6,,card,
750,762,1,teamchat,starter,annual,14990,0,past_due,5,,,2025-08-16,2026-08-16,False,,,2025-08-16T15:54:49,2025-08-16T15:54:49,sub_9b2640bd9f3744d08dc357c0,,card,
751,762,3,teamchat,professional,monthly,4999,914,active,14,,,2025-08-16,2025-09-15,False,,,2025-08-16T15:54:49,2025-08-16T15:54:49,sub_fb5010da1c594c36b13f777a,PROMO69,invoice,
752,762,8,teamchat,starter,monthly,1499,0,active,6,,,2025-08-12,2025-09-11,False,,,2025-08-12T15:54:49,2025-08-12T15:54:49,sub_d2e3866396ca4ecc9c3918d9,,invoice,
753,764,9,datahub,professional,annual,59990,0,canceled,20,,,2023-06-23,2024-06-22,True,2024-07-30T12:43:05,2024-08-29T12:43:05,2023-06-23T01:57:58,2023-06-23T01:57:58,sub_442d46c6640e44ceb84ad3b0,,bank_transfer,
754,765,9,cloudsync,starter,annual,9990,0,trial,9,2023-10-22,2023-11-05,2023-10-22,2024-10-21,False,,,2023-10-22T01:10:25,2023-10-22T01:10:25,sub_a91b1888548340fa86facbe2,,invoice,
755,765,18,datahub,enterprise,annual,199990,25750,trial,14,2023-10-23,2023-11-06,2023-10-23,2024-10-22,False,,,2023-10-23T01:10:25,2023-10-23T01:10:25,sub_b75cc1dfc7d44343bcec92ca,PROMO74,card,
756,766,11,cloudsync,professional,monthly,2999,0,active,18,,,2024-10-27,2024-11-26,False,,,2024-10-27T00:06:31,2024-10-27T00:06:31,sub_a016ef800b5b4a3f94e2067b,,invoice,
757,766,13,teamchat,starter,annual,14990,0,active,6,,,2024-10-29,2025-10-29,False,,,2024-10-29T00:06:31,2024-10-29T00:06:31,sub_4822f4523e20446b9dee0d6d,,invoice,
758,767,15,cloudsync,starter,annual,9990,2858,active,6,,,2025-09-30,2026-09-30,False,,,2025-09-30T07:33:30,2025-09-30T07:33:30,sub_631ec38b54934b708882c4b2,PROMO24,invoice,
759,767,3,cloudsync,enterprise,annual,99990,0,active,18,,,2025-10-05,2026-10-05,False,,,2025-10-05T07:33:30,2025-10-05T07:33:30,sub_750970948fca407fb3faf102,,card,
760,769,12,datahub,enterprise,annual,199990,0,canceled,16,,,2024-03-05,2025-03-05,True,2025-12-14T05:27:01,2026-01-13T05:27:01,2024-03-05T10:42:58,2024-03-05T10:42:58,sub_f0c8819fce9f4ccf8a45b71c,,bank_transfer,
761,770,7,datahub,enterprise,monthly,19999,0,active,13,,,2025-12-11,2026-01-10,False,,,2025-12-11T10:58:19,2025-12-11T10:58:19,sub_cf1af42900ec4920ae62eedd,,invoice,
762,772,6,teamchat,professional,annual,49990,0,active,7,,,2023-01-16,2024-01-16,False,,,2023-01-16T20:59:28,2023-01-16T20:59:28,sub_5519eb52a4f242fc80ea5fb1,,card,
763,776,15,datahub,enterprise,monthly,19999,0,canceled,8,,,2025-06-24,2025-07-24,True,2025-11-09T15:36:44,2025-12-09T15:36:44,2025-06-24T04:15:25,2025-06-24T04:15:25,sub_740fe8fe309346e783ddc5b3,,card,
764,777,10,teamchat,enterprise,monthly,14999,3431,active,18,,,2025-05-08,2025-06-07,False,,,2025-05-08T22:23:25,2025-05-08T22:23:25,sub_fc331ecdebaa4ded903942e3,PROMO54,card,
765,779,6,datahub,professional,monthly,5999,0,active,16,,,2025-12-08,2026-01-07,False,,,2025-12-08T16:52:25,2025-12-08T16:52:25,sub_fd37e9d546654ccc9bf2247d,,bank_transfer,
766,780,3,cloudsync,enterprise,annual,99990,0,active,1,,,2025-01-15,2026-01-15,False,,,2025-01-15T15:35:05,2025-01-15T15:35:05,sub_e3944b466cab482ab2977b73,,card,
767,780,6,teamchat,starter,monthly,1499,57,active,7,,,2025-01-11,2025-02-10,False,,,2025-01-11T15:35:05,2025-01-11T15:35:05,sub_634c687438184877927d528c,PROMO98,card,
768,782,7,cloudsync,starter,monthly,999,0,canceled,9,,,2025-06-20,2025-07-20,True,2025-10-30T18:40:25,2025-11-29T18:40:25,2025-06-20T01:36:06,2025-06-20T01:36:06,sub_c5b3fb71b87548c9b284e542,,bank_transfer,
769,782,7,cloudsync,enterprise,annual,99990,0,trial,19,2025-06-18,2025-07-02,2025-06-18,2026-06-18,False,,,2025-06-18T01:36:06,2025-06-18T01:36:06,sub_b30db5ef515d436e80d6d4a5,,card,
770,782,14,teamchat,enterprise,monthly,14999,0,trial,13,2025-06-15,2025-06-29,2025-06-15,2025-07-15,False,,,2025-06-15T01:36:06,2025-06-15T01:36:06,sub_72519c2e56674179b2263f8d,,card,
771,784,9,datahub,professional,annual,59990,0,active,3,,,2024-09-16,2025-09-16,False,,,2024-09-16T22:13:15,2024-09-16T22:13:15,sub_29acd492f1de4e1b8bc326a3,,card,
772,784,10,teamchat,starter,annual,14990,0,active,11,,,2024-09-18,2025-09-18,False,,,2024-09-18T22:13:15,2024-09-18T22:13:15,sub_57ad92afff244ffea4ac59d3,,bank_transfer,
773,786,5,teamchat,professional,annual,49990,0,active,10,,,2024-07-29,2025-07-29,False,,,2024-07-29T07:05:32,2024-07-29T07:05:32,sub_8ab40b163a7f46c19bb65144,,card,
774,789,6,teamchat,enterprise,annual,149990,0,canceled,11,,,2023-03-03,2024-03-02,True,2023-10-09T16:41:21,2023-11-08T16:41:21,2023-03-03T21:53:50,2023-03-03T21:53:50,sub_745f412d4fcc476bba120226,,invoice,
775,793,10,cloudsync,professional,monthly,2999,665,active,16,,,2024-09-13,2024-10-13,False,,,2024-09-13T09:10:48,2024-09-13T09:10:48,sub_502a3cad70894c27aebf57d1,PROMO61,card,
776,793,6,teamchat,enterprise,monthly,14999,0,active,11,,,2024-09-11,2024-10-11,False,,,2024-09-11T09:10:48,2024-09-11T09:10:48,sub_5f9ec926ac8e4368ae15c811,,invoice,
777,793,13,datahub,enterprise,annual,199990,0,canceled,2,,,2024-09-08,2025-09-08,True,2025-12-11T06:14:58,2026-01-10T06:14:58,2024-09-08T09:10:48,2024-09-08T09:10:48,sub_99b12a0f91534b5d95009364,,card,
778,795,18,cloudsync,starter,monthly,999,0,trial,17,2025-05-26,2025-06-09,2025-05-26,2025-06-25,False,,,2025-05-26T01:25:21,2025-05-26T01:25:21,sub_8b832307143c48cea9761385,,card,
779,796,8,cloudsync,enterprise,annual,99990,3936,canceled,12,,,2025-04-02,2026-04-02,True,2025-08-30T08:39:57,2025-09-29T08:39:57,2025-04-02T03:55:59,2025-04-02T03:55:59,sub_43e8d8eefffa4f039c62da0c,PROMO99,invoice,
780,797,15,datahub,enterprise,annual,199990,0,canceled,11,,,2024-03-21,2025-03-21,True,2025-01-19T19:27:55,2025-02-18T19:27:55,2024-03-21T22:04:10,2024-03-21T22:04:10,sub_463d583461364474b65f9ba7,,invoice,
781,797,10,teamchat,enterprise,monthly,14999,1005,canceled,11,,,2024-03-20,2024-04-19,True,2025-07-24T01:28:15,2025-08-23T01:28:15,2024-03-20T22:04:10,2024-03-20T22:04:10,sub_f9e86f4bd24143fc918b071d,PROMO69,invoice,
782,798,12,teamchat,professional,monthly,4999,0,trial,17,2025-09-17,2025-10-01,2025-09-17,2025-10-17,False,,,2025-09-17T04:46:02,2025-09-17T04:46:02,sub_715e608d0d794ee4b589e587,,bank_transfer,
783,799,13,cloudsync,professional,monthly,2999,0,active,2,,,2023-08-10,2023-09-09,False,,,2023-08-10T11:45:20,2023-08-10T11:45:20,sub_7f7c16023fc84417afd513dd,,card,
784,799,17,datahub,starter,annual,19990,0,canceled,19,,,2023-08-15,2024-08-14,True,2024-04-03T06:57:14,2024-05-03T06:57:14,2023-08-15T11:45:20,2023-08-15T11:45:20,sub_d4e1ba08b5f24115ae2fa160,,bank_transfer,
785,800,16,teamchat,professional,annual,49990,9062,canceled,19,,,2023-12-22,2024-12-21,True,2025-08-10T18:29:56,2025-09-09T18:29:56,2023-12-22T08:34:13,2023-12-22T08:34:13,sub_bb59ea7c93924179a3d64d1f,PROMO86,card,
786,801,17,teamchat,enterprise,annual,149990,9914,trial,16,2023-08-17,2023-08-31,2023-08-17,2024-08-16,False,,,2023-08-17T17:35:36,2023-08-17T17:35:36,sub_5c08bb53156340e39c0fb54b,PROMO79,bank_transfer,
787,802,8,cloudsync,enterprise,annual,99990,0,active,19,,,2025-12-07,2026-12-07,False,,,2025-12-07T03:40:12,2025-12-07T03:40:12,sub_72acd8d1b9c34263bc45f5b7,,invoice,
788,802,16,teamchat,enterprise,monthly,14999,0,canceled,8,,,2025-12-01,2025-12-31,True,2025-12-31T08:39:08,2026-01-30T08:39:08,2025-12-01T03:40:12,2025-12-01T03:40:12,sub_d41c85f89e1743c88f9b632c,,invoice,
789,803,10,datahub,enterprise,annual,199990,0,active,9,,,2025-03-13,2026-03-13,False,,,2025-03-13T07:31:43,2025-03-13T07:31:43,sub_1e1846e9bcde43d5ab1cbb74,,card,
790,804,8,teamchat,enterprise,monthly,14999,0,active,10,,,2025-09-11,2025-10-11,False,,,2025-09-11T10:57:29,2025-09-11T10:57:29,sub_b176dde439984569836b95a3,,invoice,
791,805,17,cloudsync,enterprise,annual,99990,7483,trial,7,2024-08-29,2024-09-12,2024-08-29,2025-08-29,False,,,2024-08-29T23:46:02,2024-08-29T23:46:02,sub_c485549167a44183a1691547,PROMO88,bank_transfer,
792,805,14,teamchat,enterprise,monthly,14999,2575,trial,12,2024-09-05,2024-09-19,2024-09-05,2024-10-05,False,,,2024-09-05T23:46:02,2024-09-05T23:46:02,sub_69219e6a5f804fa7a71af00c,PROMO74,invoice,
793,805,16,teamchat,enterprise,monthly,14999,0,active,17,,,2024-09-05,2024-10-05,False,,,2024-09-05T23:46:02,2024-09-05T23:46:02,sub_3e93a15cdfac4faa916c40db,,invoice,
794,806,2,teamchat,enterprise,monthly,14999,0,trial,15,2025-03-31,2025-04-14,2025-03-31,2025-04-30,False,,,2025-03-31T23:26:38,2025-03-31T23:26:38,sub_7b312c91c1df45c7a984096c,,bank_transfer,
795,807,7,teamchat,professional,annual,49990,0,trial,11,2023-01-18,2023-02-01,2023-01-18,2024-01-18,False,,,2023-01-18T12:44:22,2023-01-18T12:44:22,sub_a883e81c84e3443484afb592,,bank_transfer,
796,807,7,cloudsync,enterprise,monthly,9999,0,active,17,,,2023-01-24,2023-02-23,False,,,2023-01-24T12:44:22,2023-01-24T12:44:22,sub_5c9f47a5b0914e289691de8d,,invoice,
797,811,13,cloudsync,enterprise,annual,99990,27888,active,11,,,2024-11-29,2025-11-29,False,,,2024-11-29T11:54:57,2024-11-29T11:54:57,sub_9d826f7e23664b8ca843e2d0,PROMO35,card,
798,812,7,datahub,enterprise,annual,199990,0,active,5,,,2023-09-24,2024-09-23,False,,,2023-09-24T13:06:54,2023-09-24T13:06:54,sub_a66af56142684ce6ab2ab263,,card,
799,814,15,teamchat,enterprise,annual,149990,0,canceled,2,,,2023-02-22,2024-02-22,True,2024-07-24T09:41:43,2024-08-23T09:41:43,2023-02-22T16:17:41,2023-02-22T16:17:41,sub_498c848e69ab4f6f9086e09c,,card,
800,816,16,cloudsync,starter,annual,9990,0,canceled,13,,,2025-11-01,2026-11-01,True,2026-01-05T00:09:01,2026-02-04T00:09:01,2025-11-01T00:14:18,2025-11-01T00:14:18,sub_555671027fe3466a9f7a1ef4,,card,
801,817,15,datahub,starter,monthly,1999,194,canceled,13,,,2025-04-08,2025-05-08,True,2025-05-14T04:38:23,2025-06-13T04:38:23,2025-04-08T15:38:31,2025-04-08T15:38:31,sub_e285beb57e1945148b83e68a,PROMO23,card,
802,820,1,datahub,enterprise,monthly,19999,0,active,9,,,2023-09-29,2023-10-29,False,,,2023-09-29T23:18:01,2023-09-29T23:18:01,sub_1944bf7333ca4adca9972042,,invoice,
803,821,16,teamchat,enterprise,annual,149990,0,active,16,,,2023-01-25,2024-01-25,False,,,2023-01-25T06:49:06,2023-01-25T06:49:06,sub_bceeb92ac23f4ed4a22d9049,,invoice,
804,821,2,datahub,enterprise,annual,199990,34591,active,9,,,2023-01-28,2024-01-28,False,,,2023-01-28T06:49:06,2023-01-28T06:49:06,sub_eca720f6b5db4b25b2074c11,PROMO96,invoice,
805,823,1,cloudsync,professional,annual,29990,0,trial,6,2025-03-27,2025-04-10,2025-03-27,2026-03-27,False,,,2025-03-27T19:42:04,2025-03-27T19:42:04,sub_624f12686618457281bb1d26,,bank_transfer,
806,826,3,datahub,starter,annual,19990,2771,active,11,,,2025-08-12,2026-08-12,False,,,2025-08-12T06:26:56,2025-08-12T06:26:56,sub_1063d6c6189a448985b554d9,PROMO96,card,
807,826,14,cloudsync,starter,monthly,999,0,active,20,,,2025-08-14,2025-09-13,False,,,2025-08-14T06:26:56,2025-08-14T06:26:56,sub_6a5d78fc2c974ae0a7c9f00a,,invoice,
808,827,3,teamchat,starter,monthly,1499,0,canceled,20,,,2023-04-27,2023-05-27,True,2024-05-20T04:25:00,2024-06-19T04:25:00,2023-04-27T00:14:53,2023-04-27T00:14:53,sub_e3436c1d13ec4806b78983af,,card,
809,827,6,datahub,professional,monthly,5999,0,active,14,,,2023-04-25,2023-05-25,False,,,2023-04-25T00:14:53,2023-04-25T00:14:53,sub_8305cd6861d44529911b1d58,,card,
810,828,10,cloudsync,starter,monthly,999,0,active,20,,,2024-08-29,2024-09-28,False,,,2024-08-29T08:37:21,2024-08-29T08:37:21,sub_89925329f05d4b3a90af8e6b,,bank_transfer,
811,828,7,teamchat,professional,annual,49990,931,trial,5,2024-08-24,2024-09-07,2024-08-24,2025-08-24,False,,,2024-08-24T08:37:21,2024-08-24T08:37:21,sub_4b20fe45df3845719a80fc0c,PROMO30,bank_transfer,
812,829,18,datahub,enterprise,monthly,19999,0,trial,2,2024-07-27,2024-08-10,2024-07-27,2024-08-26,False,,,2024-07-27T23:08:27,2024-07-27T23:08:27,sub_2543f5c413d140e59dfbd264,,invoice,
813,829,14,teamchat,professional,annual,49990,0,active,1,,,2024-07-31,2025-07-31,False,,,2024-07-31T23:08:27,2024-07-31T23:08:27,sub_5bd0d716b53b4ab7a4f093f5,,bank_transfer,
814,830,12,cloudsync,enterprise,annual,99990,10278,active,15,,,2024-01-20,2025-01-19,False,,,2024-01-20T04:53:05,2024-01-20T04:53:05,sub_d90e6b8bcada43e79a8e6784,PROMO37,invoice,
815,831,16,teamchat,professional,annual,49990,0,canceled,15,,,2025-05-23,2026-05-23,True,2025-10-05T23:05:27,2025-11-04T23:05:27,2025-05-23T02:25:06,2025-05-23T02:25:06,sub_d968145a6e9848e297f2343c,,invoice,
816,832,10,teamchat,starter,monthly,1499,0,trial,5,2023-07-14,2023-07-28,2023-07-14,2023-08-13,False,,,2023-07-14T20:35:18,2023-07-14T20:35:18,sub_14dfc921ba58455b9dcc5d4d,,invoice,
817,833,4,cloudsync,enterprise,monthly,9999,0,active,15,,,2024-10-07,2024-11-06,False,,,2024-10-07T22:14:47,2024-10-07T22:14:47,sub_466462f51e79480a8d5dcbb0,,card,
818,833,13,cloudsync,professional,monthly,2999,0,active,18,,,2024-10-08,2024-11-07,False,,,2024-10-08T22:14:47,2024-10-08T22:14:47,sub_f6d871d6241b42858cf331ce,,bank_transfer,
819,836,12,teamchat,professional,annual,49990,0,trial,3,2023-04-02,2023-04-16,2023-04-02,2024-04-01,False,,,2023-04-02T08:06:03,2023-04-02T08:06:03,sub_428ca9c160e64665bd082e85,,card,
820,836,5,teamchat,enterprise,monthly,14999,4484,trial,18,2023-03-27,2023-04-10,2023-03-27,2023-04-26,False,,,2023-03-27T08:06:03,2023-03-27T08:06:03,sub_e0d402a8c41d4d5b965881d2,PROMO97,invoice,
821,836,3,cloudsync,professional,annual,29990,762,trial,20,2023-03-27,2023-04-10,2023-03-27,2024-03-26,False,,,2023-03-27T08:06:03,2023-03-27T08:06:03,sub_d358e8713f2048b08040c51b,PROMO81,bank_transfer,
822,839,16,cloudsync,professional,monthly,2999,0,canceled,15,,,2023-07-04,2023-08-03,True,2025-02-24T01:18:59,2025-03-26T01:18:59,2023-07-04T21:51:14,2023-07-04T21:51:14,sub_67144ac48d05471c824ee550,,bank_transfer,
823,839,8,cloudsync,enterprise,monthly,9999,0,trial,8,2023-07-05,2023-07-19,2023-07-05,2023-08-04,False,,,2023-07-05T21:51:14,2023-07-05T21:51:14,sub_7d5896e16bfb4a5e9fedad7b,,invoice,
824,840,2,datahub,professional,annual,59990,0,active,11,,,2023-07-02,2024-07-01,False,,,2023-07-02T02:07:04,2023-07-02T02:07:04,sub_3181fef5415e4e5cb46545d1,,card,
825,842,12,cloudsync,starter,annual,9990,0,trial,1,2023-07-29,2023-08-12,2023-07-29,2024-07-28,False,,,2023-07-29T03:31:43,2023-07-29T03:31:43,sub_0bbfe2262c034f7d9f0be039,,bank_transfer,
826,844,2,datahub,professional,annual,59990,11118,canceled,3,,,2023-02-11,2024-02-11,True,2024-03-04T13:51:59,2024-04-03T13:51:59,2023-02-11T20:08:07,2023-02-11T20:08:07,sub_37e434396fa94b2cb0200166,PROMO11,bank_transfer,
827,846,8,datahub,enterprise,annual,199990,20024,active,20,,,2023-04-15,2024-04-14,False,,,2023-04-15T18:59:26,2023-04-15T18:59:26,sub_448259fcdacc4aa09f761007,PROMO64,invoice,
828,847,5,teamchat,enterprise,annual,149990,0,trial,13,2025-03-13,2025-03-27,2025-03-13,2026-03-13,False,,,2025-03-13T18:07:57,2025-03-13T18:07:57,sub_bf6341db706c4b31951894ec,,bank_transfer,
829,847,7,datahub,enterprise,annual,199990,0,active,15,,,2025-03-11,2026-03-11,False,,,2025-03-11T18:07:57,2025-03-11T18:07:57,sub_b02d715ffef244108880dcab,,invoice,
830,849,14,teamchat,starter,monthly,1499,390,canceled,13,,,2025-04-07,2025-05-07,True,2025-12-31T07:38:55,2026-01-30T07:38:55,2025-04-07T09:42:40,2025-04-07T09:42:40,sub_bab82d9648024cfe83a376c5,PROMO83,bank_transfer,
831,850,16,cloudsync,enterprise,annual,99990,0,trial,3,2023-07-07,2023-07-21,2023-07-07,2024-07-06,False,,,2023-07-07T04:25:49,2023-07-07T04:25:49,sub_24ed1ec15bb64a488226739f,,invoice,
832,851,17,teamchat,enterprise,annual,149990,0,active,2,,,2025-01-13,2026-01-13,False,,,2025-01-13T21:24:36,2025-01-13T21:24:36,sub_397d57aa73e94796b3bb93d6,,card,
833,852,1,datahub,professional,monthly,5999,0,active,19,,,2023-02-04,2023-03-06,False,,,2023-02-04T12:31:30,2023-02-04T12:31:30,sub_194da60ca8af47878112eca1,,bank_transfer,
834,852,15,datahub,enterprise,annual,199990,0,active,19,,,2023-02-03,2024-02-03,False,,,2023-02-03T12:31:30,2023-02-03T12:31:30,sub_581ced9860014bbcb3acc647,,card,
835,855,14,datahub,enterprise,annual,199990,0,trial,17,2023-09-15,2023-09-29,2023-09-15,2024-09-14,False,,,2023-09-15T12:58:01,2023-09-15T12:58:01,sub_7c262d7708fc451f8e193424,,bank_transfer,
836,856,7,teamchat,enterprise,monthly,14999,0,active,2,,,2025-04-29,2025-05-29,False,,,2025-04-29T18:56:51,2025-04-29T18:56:51,sub_f71e9be226b849818a1e4de3,,bank_transfer,
837,856,5,teamchat,enterprise,monthly,14999,179,canceled,5,,,2025-05-01,2025-05-31,True,2025-06-04T00:26:26,2025-07-04T00:26:26,2025-05-01T18:56:51,2025-05-01T18:56:51,sub_bc48d60c2d2841648d4248c5,PROMO94,invoice,
838,856,18,teamchat,starter,annual,14990,0,active,6,,,2025-05-04,2026-05-04,False,,,2025-05-04T18:56:51,2025-05-04T18:56:51,sub_4a46fb812fc04672880a4261,,bank_transfer,
839,857,16,teamchat,enterprise,monthly,14999,3619,trial,9,2023-07-08,2023-07-22,2023-07-08,2023-08-07,False,,,2023-07-08T18:58:47,2023-07-08T18:58:47,sub_14cc54c11e724147b1934823,PROMO87,bank_transfer,
840,857,16,datahub,professional,annual,59990,17248,active,18,,,2023-07-10,2024-07-09,False,,,2023-07-10T18:58:47,2023-07-10T18:58:47,sub_ca3638a3d012406397367f24,PROMO42,bank_transfer,
841,858,9,cloudsync,starter,annual,9990,0,active,12,,,2023-10-27,2024-10-26,False,,,2023-10-27T11:14:13,2023-10-27T11:14:13,sub_ef6b49ce1e2146aebbdcee12,,card,
842,858,17,datahub,starter,annual,19990,3716,trial,17,2023-10-28,2023-11-11,2023-10-28,2024-10-27,False,,,2023-10-28T11:14:13,2023-10-28T11:14:13,sub_2bc271e560ed419e9d6697bc,PROMO93,bank_transfer,
843,859,10,datahub,professional,annual,59990,0,active,3,,,2025-11-12,2026-11-12,False,,,2025-11-12T05:42:23,2025-11-12T05:42:23,sub_f67dcd1a397b4334ba0e95d3,,card,
844,859,1,teamchat,starter,monthly,1499,0,active,11,,,2025-11-09,2025-12-09,False,,,2025-11-09T05:42:23,2025-11-09T05:42:23,sub_98f6916dd322413aa3bf9c16,,bank_transfer,
845,859,13,teamchat,starter,annual,14990,0,active,8,,,2025-11-12,2026-11-12,False,,,2025-11-12T05:42:23,2025-11-12T05:42:23,sub_c41c3cb31ba84de8bf0eded0,,bank_transfer,
846,860,14,teamchat,enterprise,annual,149990,0,active,4,,,2025-11-17,2026-11-17,False,,,2025-11-17T07:42:59,2025-11-17T07:42:59,sub_e78c07b32d244beca45095ed,,card,
847,861,15,teamchat,starter,monthly,1499,0,trial,1,2024-02-20,2024-03-05,2024-02-20,2024-03-21,False,,,2024-02-20T15:57:07,2024-02-20T15:57:07,sub_568f380cbf5e4d8882273def,,bank_transfer,
848,862,10,datahub,starter,annual,19990,0,active,8,,,2023-12-14,2024-12-13,False,,,2023-12-14T20:51:22,2023-12-14T20:51:22,sub_a61c7b3f9f754f8ba65a9eaf,,card,
849,864,12,cloudsync,enterprise,annual,99990,0,active,14,,,2024-06-01,2025-06-01,False,,,2024-06-01T10:39:39,2024-06-01T10:39:39,sub_eb9928795bd249d997723aed,,card,
850,864,16,cloudsync,starter,monthly,999,167,active,18,,,2024-06-01,2024-07-01,False,,,2024-06-01T10:39:39,2024-06-01T10:39:39,sub_c5f7536d0e3a43feb997253b,PROMO16,invoice,
851,864,13,teamchat,starter,annual,14990,0,canceled,8,,,2024-06-04,2025-06-04,True,2025-03-18T19:05:02,2025-04-17T19:05:02,2024-06-04T10:39:39,2024-06-04T10:39:39,sub_eb33f252047e415ba9500043,,invoice,
852,865,3,teamchat,starter,monthly,1499,0,active,6,,,2025-01-24,2025-02-23,False,,,2025-01-24T05:45:37,2025-01-24T05:45:37,sub_49744f9bb9604327a4676147,,bank_transfer,
853,865,13,datahub,enterprise,annual,199990,36805,canceled,19,,,2025-01-28,2026-01-28,True,2025-06-30T00:00:53,2025-07-30T00:00:53,2025-01-28T05:45:37,2025-01-28T05:45:37,sub_960c595806fa48f0846323ef,PROMO87,bank_transfer,
854,866,2,datahub,starter,annual,19990,0,trial,8,2024-09-11,2024-09-25,2024-09-11,2025-09-11,False,,,2024-09-11T20:45:30,2024-09-11T20:45:30,sub_d839c4bb298d486e9b0de2ec,,card,
855,867,6,cloudsync,enterprise,annual,99990,0,canceled,1,,,2025-08-12,2026-08-12,True,2025-10-13T21:17:54,2025-11-12T21:17:54,2025-08-12T08:17:11,2025-08-12T08:17:11,sub_d6baf51bd3ce420fac7fa146,,card,
856,867,13,teamchat,professional,annual,49990,0,active,5,,,2025-08-15,2026-08-15,False,,,2025-08-15T08:17:11,2025-08-15T08:17:11,sub_3f61f226fbc9439b86a35ffb,,invoice,
857,868,17,teamchat,starter,annual,14990,672,canceled,16,,,2025-05-14,2026-05-14,True,2025-06-24T19:41:08,2025-07-24T19:41:08,2025-05-14T12:49:28,2025-05-14T12:49:28,sub_67e1838076ac4720aec0e0c0,PROMO67,bank_transfer,
858,868,6,cloudsync,professional,annual,29990,0,trial,18,2025-05-13,2025-05-27,2025-05-13,2026-05-13,False,,,2025-05-13T12:49:28,2025-05-13T12:49:28,sub_c1ce0ee355924d2c8dce4d88,,card,
859,869,5,datahub,professional,annual,59990,0,canceled,15,,,2023-08-07,2024-08-06,True,2024-06-01T14:11:13,2024-07-01T14:11:13,2023-08-07T02:13:30,2023-08-07T02:13:30,sub_2a7f6549fac647b591f36fde,,invoice,
860,870,5,cloudsync,professional,annual,29990,0,active,15,,,2024-04-30,2025-04-30,False,,,2024-04-30T17:18:16,2024-04-30T17:18:16,sub_4705b01b2b0847698ba810c6,,card,
861,870,6,datahub,enterprise,monthly,19999,135,canceled,9,,,2024-04-29,2024-05-29,True,2025-05-12T19:39:13,2025-06-11T19:39:13,2024-04-29T17:18:16,2024-04-29T17:18:16,sub_7b0bde6ff56d479699281613,PROMO15,bank_transfer,
862,871,15,teamchat,professional,annual,49990,13382,trial,2,2024-08-18,2024-09-01,2024-08-18,2025-08-18,False,,,2024-08-18T06:25:04,2024-08-18T06:25:04,sub_c36ce0cdfc9f4f32bb50870c,PROMO47,card,
863,873,11,cloudsync,professional,annual,29990,0,active,13,,,2025-09-24,2026-09-24,False,,,2025-09-24T07:13:34,2025-09-24T07:13:34,sub_33d7af7b527c43c3b638246b,,bank_transfer,
864,875,3,datahub,professional,annual,59990,0,active,6,,,2024-11-06,2025-11-06,False,,,2024-11-06T02:40:59,2024-11-06T02:40:59,sub_09d01e368b34490e80eab2e7,,invoice,
865,876,9,datahub,professional,annual,59990,0,canceled,11,,,2024-02-21,2025-02-20,True,2024-07-26T10:56:25,2024-08-25T10:56:25,2024-02-21T20:59:25,2024-02-21T20:59:25,sub_2802385b59fa40a6b90c76b1,,bank_transfer,
